fundRUN,fundName,fundSeries,aafmCategory,svsCategory,svsCategoryId,currency,fundRUNSeries,userCategory,1/31/15,2/28/15,3/31/15,4/30/15,5/31/15,6/30/15,7/31/15,8/31/15,9/30/15,10/31/15,11/30/15,12/31/15,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20,6/30/20,7/31/20,8/31/20,9/30/20,10/31/20,11/30/20,12/31/20,1/31/21
8294-5,GLOBAL,A,Accionario Desarrollado,FM MIXTO,4.0,D,8294-5A,International Equity,151.4777,158.122,155.4559,157.2406,157.1522,151.7741,154.7113,144.2857,137.8756,148.7901,147.6516,145.1254,136.1639,133.5022,142.3254,143.0624,143.9779,141.8519,146.7134,146.3988,146.4444,142.4521,143.3302,145.6667,148.8384,152.2123,153.4167,155.1472,157.2492,157.6376,160.5822,160.3388,163.9786,167.9324,170.5863,173.0338,180.4622,174.543,168.7253,171.9373,172.9663,170.1263,174.0779,176.5964,175.7419,159.1599,159.9575,147.6168,158.2417,162.931,165.3022,170.4838,162.033,170.3005,171.9088,167.9795,168.5608,171.6087,176.4113,180.6321,181.0545,164.9766,146.2953,161.2648,167.4783,171.6373,182.3571,193.0385,187.1205,182.3986,200.1247,207.8109,206.9809
8088-8,GLOBAL MID CAP,B,Accionario Desarrollado,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5.0,P,8088-8B,International Equity,15778.2963,16294.9225,16518.0548,16358.7486,16658.5349,16962.6534,17794.7602,17436.1215,16695.6885,17520.1837,18157.6254,17788.0472,16405.3855,15986.3122,16579.2674,16424.5432,17407.9078,16110.5977,16779.2025,17478.3657,16992.8481,16428.5617,17578.7022,17845.1506,17611.7513,18113.1529,18693.0376,19225.4772,19671.5532,19587.785,19581.2343,18654.7147,19579.8773,19885.4257,20582.5943,19859.8349,20151.1208,18994.9761,19140.8564,19431.9812,20308.0791,20676.4525,20666.1903,22150.2993,21249.8405,20119.0451,19732.1416,18342.6274,19075.5831,19545.9947,20212.5053,21010.0926,20342.1736,20634.7161,21263.5944,20870.8618,21720.4837,22541.8964,25384.2031,24167.8642,25216.0712,23674.366,20178.5983,22181.2981,22614.9801,23389.6705,22657.3533,24038.7993,23933.5768,23162.047,25828.0284,25045.5998,26055.7799
8118-3,GOLD,A,"Fondos de Deuda > 365 Dias Nacional, Inversión en UF < 3 años",FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3.0,P,8118-3A,"Domestic Bond, > 365",2867.6685,2884.5389,2895.5254,2891.0524,2902.0605,2921.1723,2944.3947,2957.3787,2955.7875,2951.3616,2950.762,2942.2025,2973.7373,2994.0611,3003.2245,3011.6488,3025.7952,3037.1558,3041.6023,3062.2396,3075.274,3062.8101,3045.1258,3083.2841,3100.6791,3123.3528,3131.5528,3147.5005,3145.1091,3145.023,3138.4457,3151.58,3136.8813,3121.2718,3131.7637,3151.7813,3167.6976,3183.7026,3190.2802,3192.5757,3210.6448,3222.8965,3234.2681,3240.2541,3244.2654,3236.7593,3244.4541,3251.7119,3269.1441,3271.4736,3293.6457,3318.1911,3347.4454,3372.9471,3411.8763,3436.88,3449.222,3398.7259,3295.2904,3349.1569,3380.1427,3333.0668,3223.9517,3318.7819,3350.8496,3368.7833,3373.2952,3424.68,3399.7423,3430.9271,3465.8864,3480.1327,3533.0387
8315-1,HIPOTECARIO Y CORPOR,A,"Fondos de Deuda > 365 Dias Nacional, Inversion UF > 3 años y =<5",FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3.0,P,8315-1A,"Domestic Bond, > 365",1683.5519,1704.2645,1714.5749,1703.295,1713.0156,1721.4042,1741.2312,1753.9246,1755.4214,1755.4788,1751.5904,1740.6898,1758.1628,1777.2786,1786.2016,1793.4107,1804.7458,1813.9478,1828.4097,1854.4037,1876.7489,1864.8208,1826.4759,1863.1989,1878.1819,1895.7144,1901.8828,1914.3285,1910.0602,1908.6434,1903.0834,1908.9385,1897.9216,1884.5959,1885.7716,1899.3705,1909.3475,1919.6623,1924.6634,1925.0993,1936.4462,1943.9991,1953.4953,1960.1058,1960.6746,1950.6266,1955.4433,1961.6229,1976.6271,1980.827,2005.2291,2021.5284,2050.8386,2079.528,2117.141,2144.6527,2148.3794,2089.4656,2011.4149,2052.0774,2072.4724,2034.6272,1981.0251,2015.2322,2043.7204,2045.1949,2044.4832,2091.3457,2062.2346,2086.8567,2109.544,2121.9337,2164.7433
8023-3,HORIZONTE,B,"Fondos de Deuda > 365 Dias Nacional, Inversion en UF > 5 años",FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3.0,P,8023-3B,"Domestic Bond, > 365",34266.5189,34588.1572,34915.4393,34598.7687,34783.2889,34938.31,35361.285,35670.2562,35643.9652,35771.8048,35776.7873,35667.2649,35938.5069,36411.3065,36611.4752,36817.7462,37044.7707,37287.1626,37674.5791,38329.4436,38859.8664,38571.8948,37817.7666,38690.9147,39105.299,39561.3875,39700.1557,40027.1087,39906.604,39854.4785,39700.3636,39852.283,39660.1167,39262.6767,39322.7216,39716.068,39917.9028,40193.151,40386.1935,40471.9221,40705.895,40906.8433,41138.6499,41369.4245,41413.4619,41242.3201,41419.2001,41703.2973,42012.2827,42174.5807,42865.5425,43238.8698,44094.8217,44868.4547,45978.8638,46845.0911,46875.3742,45166.3743,43208.3229,44692.2989,45475.4474,44318.2707,43171.0205,44730.3114,46444.5829,46541.0905,46381.5806,47525.9844,46487.507,47060.0775,47510.1113,47876.8087,48960.3459
9345-9,IG LATAM,A,Inversionistas Calificados Títulos de Deuda,FM DIRIGIDO A INVERSIONISTAS CALIFICADOS,8.0,D,9345-9A,"Domestic Bond, > 365",,,,,,,,,,,,,,,,,,,,,0.9966,0.9966,0.9954,1.0093,1.0216,1.0407,1.0457,1.0573,1.0681,1.0751,1.0876,1.0945,1.0991,1.1034,1.1065,1.1095,1.1104,1.093,1.0882,1.0818,1.0668,1.0697,1.0925,1.0864,1.087,1.087,1.087,1.087,1.087,1.087,1.087,1.0898,1.0944,1.1222,1.1332,1.1508,1.1549,1.1561,1.1502,1.1654,1.1654,1.1474,0.994,1.0439,1.0865,1.1224,1.1495,1.1665,1.1626,1.1713,1.2014,1.2236,1.2182
8982-6,IM TRUST ACCIONES ESTRATEGICAS,A,Accionario Nacional Large CAP,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5.0,P,8982-6A,Domestic Equity,1341.3349,1380.2445,1338.1593,1376.113,1353.6688,1314.6924,1297.351,1287.1605,1246.8129,1296.4347,1249.5615,1260.7853,1269.7276,1303.4862,1350.7956,1367.1522,1327.1722,1333.9496,1369.4539,1374.0534,1351.6942,1439.3022,1390.2564,1354.4753,1363.6467,1419.4531,1549.5892,1543.3347,1549.3212,1507.164,1601.9173,1649.7237,1716.8539,1789.3717,1607.3667,1777.7409,1876.6466,1785.4749,1752.0344,1807.9613,1729.0634,1686.5925,1719.6636,1652.7751,1665.2086,1617.5364,1607.9263,1589.7183,1679.3571,1630.6937,1596.4586,1560.7678,1449.4053,1463.4543,1435.9007,1370.7735,1460.009,1373.3496,1301.3019,1333.5987,1299.3958,1181.1637,998.9409,1126.2345,1035.7782,1127.5601,1144.0088,1079.7685,1044.2154,1007.549,1138.493,1178.7012,1210.7136
8427-1,IM TRUST GLOBALES I,A,Accionario Desarrollado,FM DE LIBRE INVERSION,6.0,P,8427-1A,International Equity,1424.082,1468.999,1470.9042,1457.7059,1483.7737,1485.1602,1578.786,1519.5921,1468.4147,1561.765,1614.9789,1582.678,1471.5254,1415.0543,1446.2956,1440.5694,1511.2451,1437.1192,1483.0262,1533.364,1494.0851,1446.9193,1513.8363,1528.1248,1513.5619,1556.8434,1611.8803,1638.9963,1689.8009,1671.3932,1684.109,1628.314,1678.7845,1709.3214,1752.8265,1697.1517,1762.3909,1663.3356,1652.0217,1682.2262,1741.1206,1771.0077,1787.0779,1923.6739,1860.9876,1809.9373,1766.636,1667.7262,1726.085,1760.7589,1857.4235,1920.2861,1895.173,1915.7746,1989.843,1991.3017,2038.3821,2102.5293,2385.2407,2242.2608,2384.1434,2249.9496,2006.8374,2159.2444,2180.4605,2279.3558,2215.3148,2394.3551,2352.7118,2251.3113,2501.6147,2409.695,2470.3792
8929-K,IM TRUST INDICE CHILE,B,Accionario Nacional Large CAP,FM DE LIBRE INVERSION,6.0,P,8929-KB,Domestic Equity,1431.7579,1484.1719,1456.1803,1493.2616,1480.4966,1426.1356,1411.8972,1398.6697,1339.0294,1391.345,1326.3292,1335.7911,1341.5231,1342.2784,1418.2596,1447.0269,1398.7965,1420.3734,1463.9513,1460.7874,1435.7659,1524.1209,1490.1606,1470.2828,1477.2929,1531.898,1681.7606,1681.5381,1676.6088,1629.5801,1730.8373,1760.8662,1825.1965,1902.0926,1701.6807,1882.5786,1969.3519,1883.1266,1846.5021,1908.8763,1803.4407,1750.1368,1783.3612,1730.24,1745.6771,1678.2063,1678.3038,1674.3109,1765.1209,1725.1481,1700.646,1672.6367,1575.5026,1598.8972,1571.3182,1498.6022,1581.4295,1481.7028,1410.7043,1445.574,1402.7056,1274.096,1020.6703,1163.4463,1046.7726,1132.5918,1147.2008,1073.913,1034.8077,1003.9658,1139.1029,1173.5132,1202.0875
8401-8,IM TRUST LIQUIDEZ,A,Fondos de Deuda < 90 Dias Nacional,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS,1.0,P,8401-8A,"Domestic Bond, < 365",1473.2326,1477.0915,1480.3487,1483.6558,1487.0796,1490.5049,1494.1742,1497.8825,1501.5432,1505.3002,1509.0429,1513.1743,1517.3229,1521.5023,1526.0016,1530.4344,1534.797,1539.0089,1543.1861,1547.4552,1551.4472,1555.5666,1559.5369,1563.7341,1567.7982,1571.7434,1575.3372,1578.7825,1581.9376,1584.8304,1587.7526,1590.702,1593.4569,1596.0552,1598.7763,1601.4916,1604.3176,1606.7549,1609.4736,1612.2313,1615.009,1617.5133,1620.1715,1622.9624,1625.6571,1628.4375,1631.5968,1634.8693,1638.0731,1640.9511,1644.356,1647.8862,1651.6464,1655.4789,1658.7064,1661.5473,1664.7939,1666.9884,1669.7254,1671.7787,1673.6311,1675.7591,1677.6002,1679.3745,1680.4525,1681.1923,1681.4405,1681.5749,1681.6042,1681.6276,1681.6505,1681.7891,1681.8768
8945-1,IM TRUST MONEY MARKET,B,"Fondos de Deuda < 90 Dias Internacional, Dolar",FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS,1.0,D,8945-1B,"International Bond, < 365",1005.3628,1005.4331,1005.5244,1005.6309,1005.7306,1005.8211,1005.9676,1006.0587,1006.1903,1006.3403,1006.3718,1006.5459,1006.7271,1006.8638,1006.9966,1007.1364,1007.2939,1007.4442,1007.5913,1007.7768,1007.9279,1008.1038,1008.3207,1008.6252,1008.93,1009.213,1009.509,1009.8546,1010.2872,1010.7372,1011.2606,1011.9375,1012.9519,1014.1915,1014.9213,1015.7942,1016.7476,1017.4253,1018.3166,1019.4297,1020.7031,1022.1295,1023.6064,1024.9386,1026.1782,1027.8564,1029.5634,1031.33,1033.2736,1034.8451,1036.528,1038.3015,1040.0545,1041.797,1043.4706,1045.0208,1046.5995,1048.2241,1050.0165,1051.9326,1053.6643,1055.0492,1056.4588,1057.8235,1059.1296,1059.3806,1059.5542,1059.5758,1059.4772,1059.4947,1059.5007,1059.5386,1059.5865
8421-2,IM TRUST RENTA ESTRATEGICA,A,"Fondos de Deuda > 365 Dias Nacional, Inversion UF > 3 años y =<5",FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3.0,P,8421-2A,"Domestic Bond, > 365",1566.9294,1580.3511,1588.05,1583.6837,1588.0228,1592.1961,1610.3597,1622.1551,1620.019,1619.1087,1616.6811,1610.4884,1623.6436,1640.2025,1646.7303,1653.9551,1667.1712,1676.6914,1689.5364,1710.2986,1722.792,1718.513,1700.9376,1729.2972,1738.1176,1755.0399,1765.693,1779.5969,1779.565,1779.171,1777.5623,1780.8018,1775.8711,1767.0657,1765.1162,1779.16,1787.6992,1797.5663,1806.2454,1810.9855,1820.2269,1828.5552,1838.2364,1847.3717,1850.3904,1845.2592,1852.3822,1860.8426,1869.9989,1874.1102,1890.624,1905.2579,1926.8854,1949.7912,1980.9359,2004.2043,2008.274,1963.8452,1884.9733,1912.848,1932.6657,1904.285,1863.3689,1892.2263,1916.9301,1922.305,1927.0259,1967.3492,1947.7707,1969.7919,1989.7444,2002.9426,2036.2799
8442-5,IM TRUST RENTA INTERNACIONAL,A,"Fondos de Deuda > 365 Dias Internacional, Mercados Internacionales",FM DE LIBRE INVERSION,6.0,P,8442-5A,"International Bond, > 365",1378.0087,1346.1187,1357.7174,1319.6734,1319.2986,1345.8515,1411.2522,1444.063,1431.3091,1436.4082,1469.9141,1444.729,1434.8755,1409.5146,1395.5073,1394.1205,1457.248,1416.5778,1427.7295,1488.2804,1444.5586,1425.0398,1443.9414,1443.3442,1404.0793,1424.7066,1453.4834,1469.4698,1495.5486,1478.9413,1462.1967,1415.8859,1439.4109,1441.4445,1458.5487,1390.4287,1359.1611,1320.3882,1336.9527,1348.5791,1387.2562,1419.1193,1410.3132,1497.4319,1458.4413,1519.3719,1447.9119,1496.0078,1457.7974,1462.6857,1538.8469,1545.4748,1619.7602,1578.8318,1636.2173,1691.5389,1704.5145,1719.6321,1931.8525,1793.8003,1938.4398,1986.5185,1861.6109,1900.3429,1897.8939,1973.1665,1872.7042,1930.9248,1941.1358,1899.4738,1945.6938,1823.2183,1871.4817
8912-5,INDEX FUND CHILE,A,Accionario Nacional Large CAP,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5.0,P,8912-5A,Domestic Equity,726.5772,754.5441,734.4523,754.3506,746.1953,710.225,703.9819,696.2514,670.4207,692.1999,660.9759,660.4046,654.9541,661.7488,696.0094,704.6201,679.8271,686.44,706.8869,704.9799,685.8539,729.6904,711.4861,699.9828,704.076,728.4431,797.4832,794.8951,791.6561,771.5641,819.9225,832.5948,860.481,898.1858,799.2112,886.3012,930.4025,887.5404,872.3092,898.2027,844.2006,816.8218,835.3657,807.9353,809.7133,779.8707,778.636,774.0449,815.0675,795.2943,786.6447,769.6303,725.7554,739.02,721.9876,695.9219,730.4003,683.0638,651.595,671.3884,653.5758,587.9738,492.8098,559.5588,501.0385,542.2934,549.0156,513.3006,494.4814,479.5905,543.3676,559.1857,572.3081
8795-5,INDEX FUND LATAM,A,Accionario America Latina,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5.0,D,8795-5A,International Equity,0.8056,0.8253,0.76,0.8095,0.7735,0.7533,0.6945,0.6237,0.5937,0.6219,0.6034,0.5794,0.5386,0.5607,0.647,0.6844,0.6316,0.6824,0.7056,0.7126,0.7063,0.7729,0.7055,0.6969,0.759,0.7825,0.791,0.7798,0.753,0.757,0.8177,0.8562,0.8652,0.8341,0.8002,0.8398,0.9516,0.9191,0.9102,0.892,0.7622,0.7275,0.8043,0.7335,0.7639,0.791,0.7708,0.7442,0.8531,0.8199,0.7963,0.8011,0.771,0.8127,0.7949,0.7342,0.7519,0.7942,0.7552,0.8351,0.7858,0.6925,0.4526,0.4776,0.5051,0.5284,0.5709,0.5359,0.5036,0.4964,0.6068,0.6783,0.6263
8987-7,INDEX FUND US,A,Accionario EEUU,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5.0,D,8987-7A,International Equity,144.4528,151.496,147.9747,148.9923,150.2866,146.9023,149.597,139.2095,134.4638,146.8352,145.9172,144.4131,135.1436,133.6258,141.3364,141.1073,142.7471,142.1211,146.3742,146.0002,145.048,142.4162,146.1242,148.5905,150.4723,156.031,155.4085,156.3332,157.8435,157.8123,160.3559,160.4686,162.5575,165.7087,169.3954,170.3503,179.9728,172.9129,166.4069,166.4479,170.3161,170.5629,176.3978,181.9032,182.4175,169.8651,171.8914,154.7735,166.8865,171.2471,174.202,180.5517,168.2507,179.1063,181.1973,177.7905,179.6365,183.8763,189.4847,193.8027,194.6972,178.315,159.5857,179.0834,186.1616,189.9619,200.7319,218.0877,207.4264,199.0443,219.214,226.0197,224.2329
8533-2,INVERSION BRASIL,B,Accionario Brasil,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5.0,P,8533-2B,International Equity,1518.9328,1530.1346,1377.481,1534.1841,1415.9103,1508.034,1364.4511,1215.1008,1084.8339,1099.848,1117.5265,1058.724,1033.0007,1026.1791,1203.048,1296.4728,1223.424,1386.6003,1479.3472,1510.703,1465.9268,1596.7929,1460.8563,1457.152,1560.8723,1630.7308,1625.177,1607.7505,1517.2639,1491.6666,1630.5436,1665.4834,1766.4968,1683.3588,1643.4129,1652.5758,1880.5542,1848.9326,1884.5234,1818.3916,1574.4331,1480.4287,1642.9445,1542.5862,1561.6823,1981.7509,1894.0462,1955.0226,2135.2609,2013.8024,1998.1384,2009.6759,2122.9975,2172.5467,2386.1576,2317.7905,2368.5872,2576.7032,2719.5211,2894.9725,2957.3098,2627.3943,1563.84,1676.2834,1789.0196,1954.8454,2020.1489,1963.2441,1808.2016,1686.5643,2024.2307,2126.2085,2044.9573
8534-0,INVERSION CHINA,B,Accionario Pais,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5.0,P,8534-0B,International Equity,2995.961,2987.4066,3106.5558,3512.8646,3459.0578,3375.483,3187.7253,2935.8913,2898.8609,3139.4499,3141.1315,3090.8933,2713.3216,2601.293,2792.9241,2734.4582,2818.4039,2719.776,2828.2486,3071.7129,3034.4046,2950.3692,3037.1368,2893.8974,2944.1202,3044.0589,3158.4994,3205.8445,3381.7759,3378.5255,3552.0175,3531.3592,3580.2245,3695.2531,3790.8793,3658.0811,3998.4929,3684.4718,3602.4785,3639.2999,3824.0814,3696.9604,3582.0845,3656.5742,3504.8719,3259.4689,3351.0589,3244.1646,3423.8161,3486.7472,3689.8878,3765.1933,3467.4806,3558.2163,3637.828,3602.5422,3616.1215,3783.0476,4252.629,4214.8459,4296.173,4397.5728,4233.6072,4494.0002,4300.7493,4843.9923,4930.4715,5336.8166,5255.3691,5404.5559,5537.4379,5349.2743,6003.1737
8078-0,INVERSION USA,B,Accionario EEUU,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5.0,P,8078-0B,International Equity,3259.3772,3361.0912,3371.7367,3294.5678,3370.1378,3422.8412,3662.3953,3560.7649,3417.3174,3664.7375,3783.3184,3732.4023,3444.5531,3360.8516,3439.4661,3390.3757,3599.59,3451.0301,3550.9263,3667.0217,3549.1985,3437.9782,3700.7885,3735.8405,3669.307,3818.5256,3898.5534,3944.996,4018.1889,3995.789,3994.8671,3853.3741,3987.6475,4062.3893,4232.8372,4069.2829,4236.1219,4031.9532,3984.3352,4049.7603,4294.016,4435.2088,4498.1064,4971.6562,4837.2116,4723.1681,4608.3888,4297.1605,4428.5698,4527.9193,4783.1903,4977.2511,4870.298,4968.9414,5212.9461,5245.326,5370.6943,5539.2426,6314.8889,5960.0882,6396.2884,6011.826,5481.2814,6075.9002,6141.0548,6370.5107,6250.1364,6875.6165,6702.9984,6402.3358,7071.6074,6793.2944,6984.7771
9294-0,INVERSIONES ALTERNAT,B,Balanceado Agresivo,FM DE LIBRE INVERSION,6.0,P,9294-0B,"Balanced, Aggressive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,998.7696,996.7037,998.3372,995.9313,1011.0129,1028.4877,1030.0535,1033.601,1045.3004,1035.8173,1031.3396,1050.6589,1027.1048,1022.6131,1037.0708,1005.4197,1005.4197,1005.4197,1005.4197,1005.4197,1005.4197,1005.4197,1005.4197,1005.4197,1005.4197,1005.4197,1005.4197,1005.4197,1005.4197,1005.4197,1005.4197,1005.4197,1005.4197,1005.4197,1005.4197,1005.4197,1005.4197,1005.4197,1005.4197,1005.4197,1005.4197,1005.4197,1005.4197,1005.4197,1005.4197
8380-1,INVERSIONISTA CALIFI,B,Inversionistas Calificados Accionario Nacional,FM DIRIGIDO A INVERSIONISTAS CALIFICADOS,8.0,P,8380-1B,"Domestic Bond, < 365",3583.09,3721.6666,3652.7562,3683.2861,3626.7077,3488.9849,3474.9036,3381.2034,3264.4123,3332.586,3175.7684,3184.3848,3249.4381,3323.2358,3464.7463,3493.1063,3470.0916,3515.1483,3584.4749,3582.4451,3504.621,3692.4579,3578.8905,3502.3562,3542.2975,3737.0106,4225.2573,4261.469,4263.4404,4150.8084,4583.9995,4685.4609,4780.4039,5060.2673,4233.2937,4844.5376,5132.4733,4919.219,4772.9183,4927.5378,4751.4446,4576.7059,4628.6369,4609.4458,4672.3293,4506.5649,4539.583,4563.2424,4747.0211,4738.1785,4670.6547,4621.3586,4427.6137,4573.5206,4431.79,4114.8523,4391.8291,3982.3686,3719.9171,3877.1549,3819.4016,3457.7497,2940.9188,3399.8951,3339.8882,3582.8173,3655.7116,3620.5833,3436.3003,3245.2359,3652.6426,3774.1332,3909.109
8352-6,ITAU AHORRO CORTO PLAZO,S,Fondos de Deuda < 365 Dias Nacional en pesos,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 365 DIAS,2.0,P,8352-6S,"Domestic Bond, < 365",,1000.9252,1003.1134,1005.5378,1008.9632,1012.5426,1015.8904,1019.3879,1023.1408,1022.4552,1025.1622,1026.5923,1032.7566,1039.1119,1042.5565,1044.9733,1050.392,1053.7026,1056.5763,1062.1879,1065.0338,1065.4434,1065.0624,1072.9109,1077.4034,1083.9425,1087.6354,1091.9418,1094.1085,1096.6491,1098.7588,1100.934,1100.5477,1098.5735,1103.2484,1107.1165,1111.2071,1115.3165,1117.185,1119.4239,1122.9913,1125.9483,1128.6916,1131.2499,1133.0468,1133.2021,1136.0297,1139.6691,1143.0568,1145.2157,1149.0242,1153.9227,1159.4541,1164.0443,1170.218,1173.7071,1177.7278,1174.555,1173.1054,1178.295,1181.3995,1181.1714,1184.4426,1193.3895,1199.5673,1200.7662,1200.2088,1203.4704,1202.7545,1205.3831,1208.4065,1207.9856,1210.3229
8234-1,ITAU CONVENIENCIA,C,Fondos de Deuda < 90 Dias Nacional,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS,1.0,P,8234-1C,"Domestic Bond, < 365",1465.6683,1468.0949,1470.7886,1473.4389,1476.2265,1478.9499,1481.7875,1484.7082,1487.6221,1490.7553,1494.0061,1497.4849,1501.1042,1504.4733,1508.0875,1511.596,1515.1664,1518.5603,1522.0498,1525.5255,1528.8424,1532.2774,1535.6003,1539.1154,1542.5473,1545.2859,1548.2368,1550.8343,1553.2172,1555.447,1557.6614,1559.8477,1561.9261,1563.9809,1565.9945,1568.1681,1570.3832,1572.3114,1574.3631,1576.3864,1578.4522,1580.436,1582.4532,1584.5403,1586.5341,1588.5306,1590.6292,1593.0127,1595.5096,1597.7991,1600.3818,1602.9124,1605.5072,1607.8805,1610.2564,1612.2382,1613.9063,1615.3678,1616.5398,1617.5428,1618.557,1619.4665,1620.4174,1622.3266,1622.5663,1622.7325,1622.9023,1623.068,1623.2347,1623.4018,1623.5642,1623.728,1623.8955
9248-7,ITAU D. CORP. CHILE,IT,"Fondos de Deuda > 365 Dias Nacional, Inversion en UF > 5 años",FM DE LIBRE INVERSION,6.0,P,9248-7IT,"Domestic Bond, > 365",,,,,,,,,,998.8721,997.2129,993.1851,1008.8447,1019.723,1024.4785,1028.593,1037.0456,1043.1898,1050.4687,1061.7261,1072.1133,1066.7904,1052.7575,1071.7853,1081.3567,1094.8507,1099.9522,1110.199,1111.0926,1111.4542,1111.5806,1118.0186,1114.8044,1108.0658,1110.1618,1120.7303,1126.4742,1134.0714,1140.6342,1142.2328,1148.2013,1154.1913,1162.3147,1167.9306,1170.9841,1167.527,1172.4574,1178.8411,1187.2097,1190.0389,1200.1664,1210.6743,1226.6213,1242.8622,1267.082,1286.3535,1290.6123,1249.6295,1222.0364,1258.6385,1276.6898,1242.471,1205.9017,1277.8844,1337.4666,1337.4718,1332.8672,1359.4652,1329.0816,1349.0756,1363.1863,1371.2989,1401.6049
8959-1,ITAU DINAMICO,S,Fondos de Deuda > 365 Dias Orig. Flex,FM DE LIBRE INVERSION,6.0,P,8959-1S,"Domestic Bond, > 365",,,,1000.1931,1004.0916,1008.1724,1013.7144,1017.8345,1021.1864,1020.3249,1024.1072,1024.2796,1031.2684,1039.476,1042.8494,1045.2221,1052.578,1057.3967,1061.4595,1069.4335,1074.1085,1072.8028,1067.854,1086.1982,1093.2533,1102.6925,1106.2048,1113.8419,1115.4119,1119.457,1124.2112,1125.0609,1123.2457,1121.8393,1122.6312,1129.1194,1137.6573,1144.5788,1150.417,1156.232,1159.6512,1164.2434,1168.9975,1174.6934,1174.3444,1169.9638,1174.1676,1177.2427,1182.438,1186.1727,1189.6943,1198.913,1207.3387,1218.0836,1234.6157,1244.7571,1247.5799,1224.3145,1204.3301,1222.4099,1229.0566,1211.0805,1194.3972,1239.9869,1285.6248,1290.998,1293.3302,1312.4515,1299.3061,1312.2342,1328.4363,1333.1493,1350.0381
8971-0,ITAU GESTIONADO ACCI,S,Accionario Desarrollado,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5.0,P,8971-0S,International Equity,,1005.7904,1008.0155,1016.1767,1028.4693,1032.1384,1101.4804,1068.1977,1022.8572,1080.2362,1100.3364,1079.8628,1008.3536,947.1776,968.1702,975.0325,1018.5625,940.4461,967.1011,1006.5535,985.4353,953.0132,964.2934,987.8267,979.7995,990.3578,1045.6249,1076.6737,1119.3462,1108.8325,1115.1567,1077.5488,1114.802,1134.625,1167.6807,1127.0442,1166.4452,1094.1086,1095.0048,1111.9606,1149.0122,1168.062,1178.4106,1264.0276,1231.9201,1198.5784,1166.7129,1109.8911,1139.3774,1156.4529,1212.0877,1255.2171,1232.8185,1250.4055,1285.9804,1290.0072,1332.9622,1384.6003,1552.9333,1474.0334,1547.1781,1461.9644,1297.9837,1408.7139,1423.7322,1486.7678,1436.5568,1551.1414,1527.0429,1457.8469,1631.9559,1582.7633,1620.218
8993-1,ITAU GESTIONADO AGRESIVO,S,Balanceado Agresivo,FM DE LIBRE INVERSION,6.0,P,8993-1S,"Balanced, Aggressive",,1006.0251,1005.8615,1019.6935,1013.3319,1008.2851,1030.6936,996.7512,973.5991,1023.1207,1030.1739,1008.835,969.8339,943.0847,978.9957,977.7559,1013.8758,982.545,1008.1457,1043.9819,1024.0052,1011.3562,1032.959,1048.5301,1043.042,1070.476,1116.6257,1131.8497,1155.299,1144.1483,1163.3904,1146.6504,1175.3713,1196.1277,1189.2224,1190.737,1238.8848,1186.7373,1195.356,1212.338,1209.2665,1204.3083,1222.1014,1253.2242,1233.9442,1212.4557,1201.1247,1175.4371,1217.5456,1213.9573,1238.1435,1263.6756,1250.301,1268.1277,1299.0802,1299.1667,1337.3602,1349.6484,1447.2787,1416.2579,1458.3304,1386.6271,1208.9764,1294.0747,1296.1843,1364.8274,1342.0017,1399.084,1376.8473,1343.61,1468.1197,1441.5524,1495.2953
